subject,calibration_run,condition,balanced_accuracy,fists_recall,feet_recall,test_trial_count,test_offset_before,test_offset_after_B,test_alignment_before,test_alignment_after_C
37,14,C,0.5,0.5,0.5,28,9.131011115829033,,0.019712468391141318,0.265474653852702
38,6,A,0.5666666666666667,0.7333333333333333,0.4,30,6.2619355115530615,,0.004610343229156392,
38,6,B,0.5,0.26666666666666666,0.7333333333333333,30,6.2619355115530615,5.004371737921604,0.004610343229156392,
38,6,C,0.5,0.06666666666666667,0.9333333333333333,30,6.2619355115530615,,0.004610343229156392,0.026360383621365877
38,10,A,0.4666666666666667,0.7333333333333333,0.2,30,6.4836036236688415,,-0.0789182249118706,
38,10,B,0.5,0.6666666666666666,0.3333333333333333,30,6.4836036236688415,4.603659626252541,-0.0789182249118706,
38,10,C,0.5333333333333333,0.8,0.26666666666666666,30,6.4836036236688415,,-0.0789182249118706,0.06644047210443244
38,14,A,0.6875,0.875,0.5,30,6.257740830473652,,0.1465345493813516,
38,14,B,0.6339285714285714,0.625,0.6428571428571429,30,6.257740830473652,3.0133916439435473,0.1465345493813516,
38,14,C,0.53125,0.5625,0.5,30,6.257740830473652,,0.1465345493813516,-0.011110593836103112
39,6,A,0.6,0.4666666666666667,0.7333333333333333,30,6.041422790805883,,-0.08830442141141621,
39,6,B,0.5,0.26666666666666666,0.7333333333333333,30,6.041422790805883,4.605114320104128,-0.08830442141141621,
39,6,C,0.6333333333333333,0.4666666666666667,0.8,30,6.041422790805883,,-0.08830442141141621,0.031534717317657585
39,10,A,0.4598214285714286,0.5625,0.35714285714285715,30,5.752634368171585,,-0.1021298399655178,
39,10,B,0.42410714285714285,0.5625,0.2857142857142857,30,5.752634368171585,2.7605738310471715,-0.1021298399655178,
39,10,C,0.5446428571428572,0.375,0.7142857142857143,30,5.752634368171585,,-0.1021298399655178,0.04303324861599216
39,14,A,0.4,0.4,0.4,30,5.849836364858691,,-0.09486128839171332,
39,14,B,0.3666666666666667,0.3333333333333333,0.4,30,5.849836364858691,3.0463271343334006,-0.09486128839171332,
39,14,C,0.5333333333333333,0.6,0.4666666666666667,30,5.849836364858691,,-0.09486128839171332,-0.009179431725680781
40,6,A,0.38839285714285715,0.21428571428571427,0.5625,30,9.41468750587487,,-0.0473447523911664,
