accuracy,balanced_accuracy,feet_recall,fists_recall,fold,macro_f1,model,qc_sensitivity,roc_auc,subject,test_run,training_runs,trial_count,true_feet_predicted_feet,true_feet_predicted_fists,true_fists_predicted_feet,true_fists_predicted_fists
0.7333333333333333,0.7321428571428572,0.75,0.7142857142857143,2,0.7321428571428572,spectral_baseline_6,False,0.8571428571428572,86,10,6/14,15,6,2,2,5
0.6666666666666666,0.6696428571428572,0.625,0.7142857142857143,3,0.6666666666666666,spectral_baseline_6,False,0.7857142857142857,86,14,6/10,15,5,3,2,5
0.6923076923076923,0.6785714285714286,0.8571428571428571,0.5,1,0.675,spectral_baseline_6,True,0.6666666666666667,86,6,10/14,13,6,1,3,3
0.6666666666666666,0.6071428571428572,0.7142857142857143,0.5,2,0.5846153846153846,spectral_baseline_6,True,0.8571428571428572,86,10,6/14,9,5,2,1,1
0.6666666666666666,0.625,0.75,0.5,3,0.625,spectral_baseline_6,True,0.84375,86,14,6/10,12,6,2,2,2
0.6,0.5714285714285714,1.0,0.14285714285714285,1,0.48863636363636365,csp_4_empirical,False,0.9107142857142857,86,6,10/14,15,8,0,6,1
1.0,1.0,1.0,1.0,2,1.0,csp_4_empirical,False,1.0,86,10,6/14,15,8,0,0,7
0.8,0.8125,0.625,1.0,3,0.7963800904977376,csp_4_empirical,False,0.9821428571428572,86,14,6/10,15,5,3,0,7
0.6153846153846154,0.5833333333333334,1.0,0.16666666666666666,1,0.5112781954887218,csp_4_empirical,True,0.9761904761904763,86,6,10/14,13,7,0,5,1
1.0,1.0,1.0,1.0,2,1.0,csp_4_empirical,True,1.0,86,10,6/14,9,7,0,0,2
0.9166666666666666,0.9375,0.875,1.0,3,0.9111111111111111,csp_4_empirical,True,0.96875,86,14,6/10,12,7,1,0,4
0.5333333333333333,0.5089285714285714,0.875,0.14285714285714285,1,0.4444444444444444,spectral_baseline_6,False,0.5178571428571429,87,6,10/14,15,7,1,6,1
0.4666666666666667,0.4642857142857143,0.42857142857142855,0.5,2,0.4642857142857143,spectral_baseline_6,False,0.5535714285714286,87,10,6/14,15,3,4,4,4
0.5333333333333333,0.5267857142857143,0.42857142857142855,0.625,3,0.5248868778280543,spectral_baseline_6,False,0.5,87,14,6/10,15,3,4,3,5
0.75,0.7571428571428571,0.7142857142857143,0.8,1,0.7482517482517483,spectral_baseline_6,True,0.5714285714285715,87,6,10/14,12,5,2,1,4
0.6,0.6,0.6,0.6,2,0.6,spectral_baseline_6,True,0.64,87,10,6/14,10,3,2,2,3
0.5833333333333334,0.5833333333333333,0.5,0.6666666666666666,3,0.5804195804195804,spectral_baseline_6,True,0.4722222222222222,87,14,6/10,12,3,3,2,4
0.6666666666666666,0.6785714285714286,0.5,0.8571428571428571,1,0.660633484162896,csp_4_empirical,False,0.6607142857142858,87,6,10/14,15,4,4,1,6
0.5333333333333333,0.5446428571428572,0.7142857142857143,0.375,2,0.5248868778280543,csp_4_empirical,False,0.7142857142857143,87,10,6/14,15,5,2,5,3
0.8,0.7857142857142857,0.5714285714285714,1.0,3,0.784688995215311,csp_4_empirical,False,0.7857142857142857,87,14,6/10,15,4,3,0,8
0.6666666666666666,0.6857142857142857,0.5714285714285714,0.8,1,0.6666666666666666,csp_4_empirical,True,0.6857142857142857,87,6,10/14,12,4,3,1,4
0.4,0.4,0.8,0.0,2,0.2857142857142857,csp_4_empirical,True,0.56,87,10,6/14,10,4,1,5,0
0.5,0.5,0.3333333333333333,0.6666666666666666,3,0.4857142857142857,csp_4_empirical,True,0.5555555555555556,87,14,6/10,12,2,4,2,4
0.4666666666666667,0.4642857142857143,0.42857142857142855,0.5,1,0.4642857142857143,spectral_baseline_6,False,0.4642857142857143,89,6,10/14,15,3,4,4,4
0.7333333333333333,0.7232142857142857,0.5714285714285714,0.875,2,0.7222222222222222,spectral_baseline_6,False,0.6964285714285714,89,10,6/14,15,4,3,1,7
0.6666666666666666,0.6696428571428572,0.7142857142857143,0.625,3,0.6666666666666666,spectral_baseline_6,False,0.6785714285714286,89,14,6/10,15,5,2,3,5
0.4666666666666667,0.4642857142857143,0.42857142857142855,0.5,1,0.4642857142857143,spectral_baseline_6,True,0.5,89,6,10/14,15,3,4,4,4
0.6923076923076923,0.6904761904761905,0.6666666666666666,0.7142857142857143,2,0.6904761904761905,spectral_baseline_6,True,0.738095238095238,89,10,6/14,13,4,2,2,5
0.75,0.7571428571428571,0.8,0.7142857142857143,3,0.7482517482517483,spectral_baseline_6,True,0.7714285714285715,89,14,6/10,12,4,1,2,5
0.5333333333333333,0.5,0.0,1.0,1,0.34782608695652173,csp_4_empirical,False,0.5714285714285714,89,6,10/14,15,0,7,0,8
0.3333333333333333,0.33035714285714285,0.2857142857142857,0.375,2,0.33035714285714285,csp_4_empirical,False,0.4285714285714286,89,10,6/14,15,2,5,5,3
0.6666666666666666,0.6517857142857143,0.42857142857142855,0.875,3,0.6411483253588517,csp_4_empirical,False,0.7499999999999999,89,14,6/10,15,3,4,1,7
0.6,0.625,1.0,0.25,1,0.55,csp_4_empirical,True,0.5892857142857143,89,6,10/14,15,7,0,6,2
0.3076923076923077,0.2976190476190476,0.16666666666666666,0.42857142857142855,2,0.2909090909090909,csp_4_empirical,True,0.2857142857142857,89,10,6/14,13,1,5,4,3
0.6666666666666666,0.6571428571428571,0.6,0.7142857142857143,3,0.6571428571428571,csp_4_empirical,True,0.7428571428571429,89,14,6/10,12,3,2,2,5
0.6,0.625,1.0,0.25,1,0.55,spectral_baseline_6,False,0.6785714285714286,90,6,10/14,15,7,0,6,2
0.3333333333333333,0.3482142857142857,0.125,0.5714285714285714,2,0.3055555555555555,spectral_baseline_6,False,0.3571428571428572,90,10,6/14,15,1,7,3,4
