subject,method,qc_sensitivity,primary_mean_scenario_test_run_balanced_accuracy,scenario_test_run_balanced_accuracy_range,pooled_accuracy,fists_recall,feet_recall,trial_prediction_appearances,group_observational_unit
19,source_zero_shot,False,0.5238095238095238,0.0625,0.5333333333333333,0.09090909090909091,0.9565217391304348,90,participant
19,source_zero_shot,True,0.4930555555555556,0.14583333333333331,0.5121951219512195,0.05,0.9523809523809523,82,participant
19,source_csp_target_lda_source_scaler,False,0.7261904761904762,0.1964285714285715,0.7333333333333333,0.75,0.717391304347826,90,participant
19,source_csp_target_lda_source_scaler,True,0.7023809523809524,0.2523809523809524,0.7195121951219512,0.725,0.7142857142857143,82,participant
19,source_csp_target_lda_target_scaler,False,0.7261904761904762,0.1964285714285715,0.7333333333333333,0.75,0.717391304347826,90,participant
19,source_csp_target_lda_target_scaler,True,0.7023809523809524,0.2523809523809524,0.7195121951219512,0.725,0.7142857142857143,82,participant
19,target_csp_empirical,False,0.5877976190476191,0.2857142857142857,0.6,0.5227272727272727,0.6739130434782609,90,participant
19,target_csp_empirical,True,0.5739087301587301,0.20238095238095233,0.5853658536585366,0.525,0.6428571428571429,82,participant
19,target_csp_ledoit_wolf,False,0.6011904761904762,0.2678571428571429,0.6,0.7272727272727273,0.4782608695652174,90,participant
19,target_csp_ledoit_wolf,True,0.5827380952380953,0.2678571428571429,0.5853658536585366,0.725,0.4523809523809524,82,participant
20,source_zero_shot,False,0.5803571428571429,0.0625,0.5777777777777777,0.43478260869565216,0.7272727272727273,90,participant
20,source_zero_shot,True,0.5773809523809524,0.125,0.5806451612903226,0.5,0.6923076923076923,62,participant
20,source_csp_target_lda_source_scaler,False,0.4866071428571428,0.2232142857142858,0.4888888888888889,0.45652173913043476,0.5227272727272727,90,participant
20,source_csp_target_lda_source_scaler,True,0.47321428571428575,0.36904761904761907,0.5161290322580645,0.4166666666666667,0.6538461538461539,62,participant
20,source_csp_target_lda_target_scaler,False,0.4866071428571428,0.2232142857142858,0.4888888888888889,0.45652173913043476,0.5227272727272727,90,participant
20,source_csp_target_lda_target_scaler,True,0.47321428571428575,0.36904761904761907,0.5161290322580645,0.4166666666666667,0.6538461538461539,62,participant
20,target_csp_empirical,False,0.5550595238095238,0.26785714285714285,0.5555555555555556,0.5869565217391305,0.5227272727272727,90,participant
20,target_csp_empirical,True,0.5555555555555555,0.34523809523809523,0.5483870967741935,0.5277777777777778,0.5769230769230769,62,participant
20,target_csp_ledoit_wolf,False,0.519345238095238,0.3392857142857143,0.5222222222222223,0.5652173913043478,0.4772727272727273,90,participant
20,target_csp_ledoit_wolf,True,0.5089285714285715,0.5416666666666666,0.5,0.5,0.5,62,participant
